 625     1546.41    7.52622
 626     1563.25    7.50997
 627     1580.28    7.49356
 628     1597.48    7.47696
 629     1614.88    7.46141
 630     1632.46    7.44660
 631     1650.24    7.43164
 632     1668.21    7.41651
 633     1686.38    7.40122
 634     1704.74    7.38577
 635     1723.30    7.37015
 636     1742.07    7.35447
 637     1761.04    7.34033
 638     1780.22    7.32604
 639     1799.60    7.31237
 640     1819.20    7.29872
 641     1839.01   12.26548
 642     1859.03   12.22367
 643     1879.28   12.18171
 644     1899.74   12.14083
 645     1920.43   12.09965
 646     1941.34   12.05820
 647     1962.48   12.01647
 648     1983.85   11.97448
 649     2005.45   11.93223
 650     2027.29   11.89062
 651     2049.36   11.84926
 652     2071.68   11.80798
 653     2094.24   11.76664
 654     2117.04   11.72509
 655     2140.10   11.68336
 656     2163.40   11.64218
 657     2186.96   11.60131
 658     2210.77   11.56028
 659     2234.85   11.51911
 660     2259.18   11.47780
 661     2283.78   11.43635
 662     2308.65   11.39578
 663     2333.79   11.35527
 664     2359.21   11.31505
 665     2384.90   11.27475
 666     2410.87   11.23435
 667     2437.12   11.19443
 668     2463.66   11.15483
 669     2490.49   11.11515
 670     2517.60   11.07542
 671     2545.02   11.03564
 672     2572.73   10.99627
 673     2600.75   10.95726
 674     2629.07   10.91866
 675     2657.70   10.88004
 676     2686.64   10.84140
 677     2715.89   10.80324
 678     2745.47   10.76523
 679     2775.36   10.72722
 680     2805.59   10.68921
 681     2836.14   10.65144
 682     2867.02   10.61453
 683     2898.24   10.57797
 684     2929.80   10.54151
 685     2961.70   10.50508
 686     2993.95   10.46868
 687     3026.56   10.43232
 688     3059.51   10.39599
 689     3092.83   10.35971
 690     3126.51   10.32430
 691     3160.55   10.28925
 692     3194.97   10.25427
 693     3229.76   10.21936
 694     3264.93   10.18451
 695     3300.48   10.14973
 696     3336.42   10.11501
 697     3372.75   10.08035
 698     3409.48   10.04670
 699     3446.61   10.01347
 700     3484.14    9.98039
 701     3522.08    9.94741
 702     3560.43    9.91451
 703     3599.20    9.88170
